0.021,-0.171,0.863,-2.686,1.587,1.953
0.020,-0.173,0.877,-1.404,0.793,1.953
0.011,-0.171,0.864,0.183,-0.061,2.136
0.003,-0.149,0.825,1.953,-1.038,1.831
-0.001,-0.141,0.824,3.601,-1.892,1.343
-0.005,-0.155,0.850,5.859,-1.892,1.465
-0.015,-0.161,0.845,8.728,-1.892,2.197
-0.013,-0.167,0.846,10.559,-2.014,1.953
-0.010,-0.174,0.860,11.963,-2.563,1.404
0.001,-0.178,0.858,13.916,-2.625,1.099
0.010,-0.182,0.860,15.564,-2.930,0.977
0.009,-0.184,0.855,16.907,-2.869,0.793
0.006,-0.181,0.829,18.799,-2.625,0.732
-0.007,-0.205,0.931,20.325,-3.052,0.549
-0.021,-0.314,1.031,23.071,-3.479,0.305
-0.017,-0.365,1.065,22.766,-3.296,1.099
-0.008,-0.380,1.079,19.958,-3.174,1.282
-0.001,-0.395,1.101,16.479,-2.869,0.549
-0.007,-0.400,1.102,12.817,-1.953,0.549
-0.019,-0.385,1.082,9.460,-0.732,0.916
-0.025,-0.363,1.061,6.409,0.122,1.038
-0.025,-0.335,1.028,4.028,0.244,1.221
-0.012,-0.296,0.980,2.563,0.305,1.465
0.000,-0.265,0.943,1.953,0.549,1.526
0.006,-0.244,0.918,2.014,0.732,1.282
0.001,-0.221,0.887,2.258,0.854,1.343
-0.008,-0.205,0.867,2.991,0.793,1.587
-0.014,-0.196,0.860,4.333,0.610,1.526
-0.018,-0.185,0.842,5.737,0.427,1.343
-0.011,-0.182,0.845,7.141,0.549,0.977
-0.007,-0.195,0.855,9.521,-0.183,0.793
-0.004,-0.203,0.863,11.719,-0.366,1.282
-0.006,-0.229,0.899,13.428,-0.549,1.526
-0.008,-0.248,0.923,14.771,-0.610,1.404
-0.003,-0.265,0.919,15.564,-0.854,0.977
0.108,-0.604,1.283,15.869,-2.502,0.732
-0.014,-0.345,1.110,14.648,-11.475,1.404
-0.005,-0.272,0.797,5.981,-2.502,-1.526
-0.083,-0.335,1.089,3.601,-4.028,-5.066
-0.099,-0.327,1.028,3.662,-3.357,-3.296
-0.053,-0.266,0.906,4.883,1.831,0.122
-0.014,-0.288,0.986,3.784,0.793,1.404
0.001,-0.285,0.964,4.883,0.916,3.357
0.011,-0.271,0.913,5.798,0.488,3.662
0.012,-0.261,0.934,4.333,-1.038,2.014
