0.177,-0.184,0.996,8.057,-3.601,2.075
0.184,-0.184,0.985,7.080,-2.808,1.953
0.188,-0.173,0.965,5.981,-2.563,1.648
0.199,-0.165,0.959,5.188,-2.441,1.404
0.208,-0.162,0.946,4.944,-2.258,1.099
0.211,-0.156,0.932,4.700,-2.319,1.160
0.212,-0.150,0.926,4.761,-2.625,1.160
0.212,-0.148,0.928,4.761,-2.747,1.099
0.211,-0.153,0.930,4.883,-2.747,1.221
0.205,-0.150,0.927,5.066,-2.869,1.526
0.203,-0.152,0.937,5.676,-2.686,1.648
0.206,-0.163,0.954,5.981,-2.563,1.709
0.203,-0.166,0.952,5.859,-2.258,1.892
0.197,-0.162,0.945,5.615,-2.197,1.953
0.191,-0.156,0.941,5.493,-2.136,2.136
0.189,-0.154,0.941,5.554,-2.136,1.953
0.193,-0.160,0.946,5.676,-1.892,1.831
0.196,-0.162,0.943,5.493,-1.709,1.770
0.195,-0.159,0.942,5.371,-1.343,1.709
0.196,-0.160,0.947,5.493,-1.587,1.587
0.196,-0.163,0.948,5.188,-1.526,1.587
0.194,-0.161,0.942,5.066,-1.709,1.404
0.195,-0.156,0.938,4.822,-1.648,1.221
0.197,-0.156,0.943,4.883,-1.587,1.160
0.200,-0.165,0.950,5.188,-1.343,1.221
0.197,-0.164,0.946,4.944,-1.221,1.343
0.193,-0.159,0.942,4.700,-1.160,1.404
0.189,-0.153,0.934,4.822,-1.038,1.343
0.188,-0.149,0.923,5.066,-0.916,1.343
0.191,-0.147,0.927,5.310,-0.916,1.221
0.203,-0.162,0.952,5.981,-0.916,1.038
0.208,-0.174,0.962,5.859,-0.671,1.160
0.204,-0.172,0.959,5.249,-0.549,1.160
0.200,-0.166,0.952,4.700,-0.732,1.343
0.195,-0.159,0.941,4.517,-0.793,1.221
0.193,-0.155,0.934,4.395,-0.916,1.221
0.197,-0.159,0.942,4.639,-0.977,0.977
0.199,-0.163,0.947,4.639,-0.671,1.038
0.199,-0.166,0.949,4.456,-0.488,1.160
0.198,-0.163,0.944,4.517,-0.427,1.221
0.194,-0.158,0.937,4.395,-0.549,1.160
0.194,-0.154,0.932,4.395,-0.427,1.099
0.195,-0.152,0.931,4.639,-0.549,1.282
0.197,-0.157,0.939,4.944,-0.610,1.160
0.200,-0.163,0.945,5.127,-0.549,1.099
0.198,-0.164,0.946,5.005,-0.305,1.160
0.197,-0.162,0.944,4.944,-0.427,1.221
0.196,-0.159,0.939,4.944,-0.427,1.160
0.196,-0.157,0.936,4.822,-0.427,0.977
0.197,-0.159,0.941,4.822,-0.488,1.099
0.201,-0.165,0.950,4.883,-0.366,1.038
2.171,-0.441,0.673,27.222,16.907,84.351
2.405,-0.629,0.629,35.828,20.752,129.883
2.391,-0.790,0.569,43.701,22.339,182.678
2.101,-0.870,0.500,52.917,20.447,234.741
1.693,-0.874,0.391,63.293,17.029,278.625
1.250,-0.958,0.444,74.097,13.550,311.523
